,SLVID,_id_$oid,FoodCat1ID,FoodCat1Name,FoodCat2ID,FoodCat2Name,FoodCat3ID,FoodCat3Name,Variation_id_$oid,Variation_ID,Variation_Organic,Variation_CO2,Variation_text_en,Variation_text_sv,Variation_text_no,Variation_text_dk,Variation_RegionName,Variation_RegionID,Variation_Source,Name_sv,Name_no,Name_en,Name_dk,Class,Variation_RegionName_dk,Variation_RegionName_no,Variation_RegionName_en,Variation_RegionName_sv,WeightedAverageCO2
1261,345.0,5b0083876fd2dcf4a031bbc2,5,Grönsaker. rotfrukter och svamp,127,Grönsaker övriga,735,Majs,5b7bd6c84a40085c09207026,2.0,False,0.46,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Majskolv,Maiskolbe,Cornstalk,Majskolbe,2.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,0.88
1262,347.0,5b0083876fd2dcf4a031bbbb,5,Grönsaker. rotfrukter och svamp,127,Grönsaker övriga,735,Majs,5b7bd6c84a40085c09207034,0.0,True,0.88,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Majskorn,Maiskorn,Corn,Majskorn,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.88
1263,347.0,5b0083876fd2dcf4a031bbbb,5,Grönsaker. rotfrukter och svamp,127,Grönsaker övriga,735,Majs,5b7bd6c84a40085c09207036,2.0,False,0.81,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Majskorn,Maiskorn,Corn,Majskorn,1.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,0.88
1264,400.0,5b0083876fd2dcf4a031c304,5,Grönsaker. rotfrukter och svamp,127,Grönsaker övriga,735,Majs,5b7bd6c84a40085c09207104,0.0,True,0.88,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Majskorn konserv,Maiskorn hermetisert,Corn canned,Majs Conserv,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.88
1265,400.0,5b0083876fd2dcf4a031c304,5,Grönsaker. rotfrukter och svamp,127,Grönsaker övriga,735,Majs,5b7bd6c84a40085c09207106,2.0,False,0.81,"Usa, Conventional","Usa, Konventionell","Usa, Konvensjonell","Usa, Konventionel",USA,14.0,RISE-1.5,Majskorn konserv,Maiskorn hermetisert,Corn canned,Majs Conserv,1.0,Usa,Usa,Usa,Usa,0.88
1266,346.0,,5,"Grönsaker, rotfrukter och svamp",127,Grönsaker övriga,1232,Majskolv,,1.0,False,0.46,"Usa, Conventional","Usa, Konventionell","Usa, Konvensjonell","Usa, Konventionel",USA,14.0,RISE-1.5,Majskolv fryst,Maiskolbe frosne,Cornstalk frozen,Majskolbe frosset,4.0,Usa,Usa,Usa,Usa,0.46
1267,495.0,,5,"Grönsaker, rotfrukter och svamp",127,Grönsaker övriga,1232,Majskolv,,1.0,False,0.46,"Usa, Conventional","Usa, Konventionell","Usa, Konvensjonell","Usa, Konventionel",USA,14.0,RISE-1.5,Majskolv kokt,Mike&#39;s cocktail,Mike&#39;s cocktail,majskolbe kogt,5.0,Usa,Usa,Usa,Usa,0.46
1268,348.0,5b0083876fd2dcf4a031bb87,5,Grönsaker. rotfrukter och svamp,134,Sallad och bladgrönsaker,736,Mangold,,3.0,False,0.28,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Mangold,Bladbete,Chard,Sølvbede Bladbede,4.0,Danmark,Norge,Scandinavia,Sverige,0.28
1269,348.0,5b0083876fd2dcf4a031bb87,5,Grönsaker. rotfrukter och svamp,134,Sallad och bladgrönsaker,736,Mangold,5b7bd6c84a40085c0920703d,1.0,True,0.28,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Mangold,Bladbete,Chard,Sølvbede Bladbede,4.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.28
1270,4942.0,5b0083876fd2dcf4a031b8e7,5,Grönsaker. rotfrukter och svamp,134,Sallad och bladgrönsaker,736,Mangold,,4.0,False,2.78,"Italy, Conventional","Italien, Konventionell","Italia, Konvensjonell","Italien, Konventionel",Italien,7.0,RISE-1.5,Röd mangold småbladig färsk,Rød bladbete frisk,Red mangold small leaf fresh,Rød mangold salat lille blad frisk,3.0,Italien,Italia,Italy,Italien,0.28
1271,4942.0,5b0083876fd2dcf4a031b8e7,5,Grönsaker. rotfrukter och svamp,134,Sallad och bladgrönsaker,736,Mangold,,3.0,False,2.53,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Röd mangold småbladig färsk,Rød bladbete frisk,Red mangold small leaf fresh,Rød mangold salat lille blad frisk,3.0,Danmark,Norge,Scandinavia,Sverige,0.28
1272,4942.0,5b0083876fd2dcf4a031b8e7,5,Grönsaker. rotfrukter och svamp,134,Sallad och bladgrönsaker,736,Mangold,5b7bd6c94a40085c092088a5,1.0,True,0.28,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Röd mangold småbladig färsk,Rød bladbete frisk,Red mangold small leaf fresh,Rød mangold salat lille blad frisk,3.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.28
1273,349.0,5b0083876fd2dcf4a031ba99,5,Grönsaker. rotfrukter och svamp,134,Sallad och bladgrönsaker,1189,Spenat. förvälld,,3.0,False,0.43,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Nässlor,Brennesle,Nettles,Brændenælder,4.0,Danmark,Norge,Scandinavia,Sverige,0.43
1274,349.0,5b0083876fd2dcf4a031ba99,5,Grönsaker. rotfrukter och svamp,134,Sallad och bladgrönsaker,1189,Spenat. förvälld,5b7bd6c84a40085c09207040,1.0,True,0.43,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Nässlor,Brennesle,Nettles,Brændenælder,4.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.43
1275,361.0,5b0083876fd2dcf4a031c285,5,Grönsaker. rotfrukter och svamp,134,Sallad och bladgrönsaker,1189,Spenat. förvälld,,3.0,False,0.43,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Spenat,Spinat,Spinach,Spinat,1.0,Danmark,Norge,Scandinavia,Sverige,0.43
1276,361.0,5b0083876fd2dcf4a031c285,5,Grönsaker. rotfrukter och svamp,134,Sallad och bladgrönsaker,1189,Spenat. förvälld,5b7bd6c84a40085c09207070,1.0,True,0.43,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Spenat,Spinat,Spinach,Spinat,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.43
1277,455.0,5b0083866fd2dcf4a031b232,5,Grönsaker. rotfrukter och svamp,134,Sallad och bladgrönsaker,1189,Spenat. förvälld,,3.0,False,0.43,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Spenat fräst,Spinat frøet,Spinach fried,Spinat stegt,5.0,Danmark,Norge,Scandinavia,Sverige,0.43
1278,455.0,5b0083866fd2dcf4a031b232,5,Grönsaker. rotfrukter och svamp,134,Sallad och bladgrönsaker,1189,Spenat. förvälld,5b7bd6c84a40085c092071e5,1.0,True,0.43,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Spenat fräst,Spinat frøet,Spinach fried,Spinat stegt,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.43
1279,350.0,,5,"Grönsaker, rotfrukter och svamp",133,"Tomater, gurka och paprika",742,Paprika,,1.0,False,1.7,"Switzerland, Conventional","Schweiz, Konventionell","Sveits, Konvensjonell","Schweiz, Konventionel",Schweiz,65.0,RISE-1.5,Paprika grön,Paprika grønn,Paprika green,Peberfrugt grøn,2.0,Schweiz,Sveits,Switzerland,Schweiz,1.7
1280,351.0,,5,"Grönsaker, rotfrukter och svamp",133,"Tomater, gurka och paprika",742,Paprika,,1.0,False,1.7,"Switzerland, Conventional","Schweiz, Konventionell","Sveits, Konvensjonell","Schweiz, Konventionel",Schweiz,65.0,RISE-1.5,Paprika röd,Paprika rød,Paprika red,Peberfrugt rød,2.0,Schweiz,Sveits,Switzerland,Schweiz,1.7
1281,381.0,,5,"Grönsaker, rotfrukter och svamp",133,"Tomater, gurka och paprika",742,Paprika,,1.0,False,1.7,"Switzerland, Conventional","Schweiz, Konventionell","Sveits, Konvensjonell","Schweiz, Konventionel",Schweiz,65.0,RISE-1.5,Paprika gul,Paprika gul,Paprika yellow,Peberfrugt gul,2.0,Schweiz,Sveits,Switzerland,Schweiz,1.7
1282,382.0,5b0083866fd2dcf4a031b2a9,5,Grönsaker. rotfrukter och svamp,133,Tomater. gurka och paprika,742,Paprika,5b7bd6c84a40085c092070c3,0.0,True,1.7,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Paprika fryst,Paprika frosne,Paprika frozen,Peberfrugt blandet frosset,4.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.7
1283,382.0,5b0083866fd2dcf4a031b2a9,5,Grönsaker. rotfrukter och svamp,133,Tomater. gurka och paprika,742,Paprika,5b7bd6c84a40085c092070c5,2.0,False,1.7,"Switzerland, Conventional","Schweiz, Konventionell","Sveits, Konvensjonell","Schweiz, Konventionel",Schweiz,65.0,RISE-1.5,Paprika fryst,Paprika frosne,Paprika frozen,Peberfrugt blandet frosset,4.0,Schweiz,Sveits,Switzerland,Schweiz,1.7
1284,392.0,5b0083876fd2dcf4a031c2e2,5,Grönsaker. rotfrukter och svamp,133,Tomater. gurka och paprika,742,Paprika,5b7bd6c84a40085c092070e8,0.0,True,1.7,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Paprika,Paprika,Paprika,Peberfrugt,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.7
1285,392.0,5b0083876fd2dcf4a031c2e2,5,Grönsaker. rotfrukter och svamp,133,Tomater. gurka och paprika,742,Paprika,5b7bd6c84a40085c092070ea,2.0,False,1.7,"Switzerland, Conventional","Schweiz, Konventionell","Sveits, Konvensjonell","Schweiz, Konventionel",Schweiz,65.0,RISE-1.5,Paprika,Paprika,Paprika,Peberfrugt,1.0,Schweiz,Sveits,Switzerland,Schweiz,1.7
1286,451.0,5b0083866fd2dcf4a031b2ac,5,Grönsaker. rotfrukter och svamp,133,Tomater. gurka och paprika,742,Paprika,5b7bd6c84a40085c092071d4,0.0,True,1.7,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Paprika förvälld,Paprika forhåndsvalgt,Paprika preselected,Peppers forkælet,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.7
1287,451.0,5b0083866fd2dcf4a031b2ac,5,Grönsaker. rotfrukter och svamp,133,Tomater. gurka och paprika,742,Paprika,5b7bd6c84a40085c092071d6,2.0,False,1.7,"Netherlands, Conventional","Nederländerna, Konventionell","Nederland, Konvensjonell","Holland, Konventionel",Nederländerna,42.0,RISE-1.5,Paprika förvälld,Paprika forhåndsvalgt,Paprika preselected,Peppers forkælet,5.0,Holland,Nederland,Netherlands,Nederländerna,1.7
1288,352.0,5b0083876fd2dcf4a031c2d6,7,Livsmedelsrätter och ingredienser,152,Kryddor,957,Bladpersilja. färsk,,5.0,False,0.35,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Persilja,Persille,Parsley,Persille,1.0,Danmark,Norge,Scandinavia,Sverige,0.35
1289,352.0,5b0083876fd2dcf4a031c2d6,7,Livsmedelsrätter och ingredienser,152,Kryddor,957,Bladpersilja. färsk,,4.0,True,0.35,"Scandinavia, Organic","Sverige, Ekologisk","Norge, Økologisk","Danmark, Økologisk",Sverige,5.0,RISE-1.5,Persilja,Persille,Parsley,Persille,1.0,Danmark,Norge,Scandinavia,Sverige,0.35
1290,353.0,5b0083876fd2dcf4a031c2d1,5,Grönsaker. rotfrukter och svamp,127,Grönsaker övriga,756,Pumpa,5b7bd6c84a40085c0920704e,0.0,True,0.14,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Pumpa,Gresskar,Pumpkin ,Græskar,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.14
1291,353.0,5b0083876fd2dcf4a031c2d1,5,Grönsaker. rotfrukter och svamp,127,Grönsaker övriga,756,Pumpa,5b7bd6c84a40085c09207050,2.0,False,0.14,"Germany, Conventional","Tyskland, Konventionell","Tyskland, Konvensjonell","Tyskland, Konventionel",Tyskland,11.0,RISE-1.5,Pumpa,Gresskar,Pumpkin ,Græskar,1.0,Tyskland,Tyskland,Germany,Tyskland,0.14
1292,354.0,5b0083876fd2dcf4a031c2cd,5,Grönsaker. rotfrukter och svamp,136,Lök,733,Lök. purjo-,5b7bd6c84a40085c09207051,0.0,True,0.22,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Purjolök,Purreløk,Leek,Porrer,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.22
1293,354.0,5b0083876fd2dcf4a031c2cd,5,Grönsaker. rotfrukter och svamp,136,Lök,733,Lök. purjo-,5b7bd6c84a40085c09207053,2.0,False,0.25,"Netherlands, Conventional","Nederländerna, Konventionell","Nederland, Konvensjonell","Holland, Konventionel",Nederländerna,42.0,RISE-1.5,Purjolök,Purreløk,Leek,Porrer,1.0,Holland,Nederland,Netherlands,Nederländerna,0.22
1294,354.0,5b0083876fd2dcf4a031c2cd,5,Grönsaker. rotfrukter och svamp,136,Lök,733,Lök. purjo-,5b7bd6c84a40085c09207054,3.0,False,0.15,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Purjolök,Purreløk,Leek,Porrer,1.0,Danmark,Norge,Scandinavia,Sverige,0.22
1295,354.0,5b0083876fd2dcf4a031c2cd,5,Grönsaker. rotfrukter och svamp,136,Lök,733,Lök. purjo-,,6.0,True,0.25,"Netherlands, Organic","Nederländerna, Ekologisk","Nederland, Økologisk","Holland, Økologisk",Nederländerna,42.0,RISE-1.5,Purjolök,Purreløk,Leek,Porrer,1.0,Holland,Nederland,Netherlands,Nederländerna,0.22
1296,452.0,5b0083866fd2dcf4a031b27e,5,Grönsaker. rotfrukter och svamp,136,Lök,733,Lök. purjo-,5b7bd6c84a40085c092071d8,0.0,True,0.22,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Purjolök kokt,Purreløk kokt,Leek cooked,Porre kogte,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.22
1297,452.0,5b0083866fd2dcf4a031b27e,5,Grönsaker. rotfrukter och svamp,136,Lök,733,Lök. purjo-,5b7bd6c84a40085c092071da,2.0,False,0.25,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Purjolök kokt,Purreløk kokt,Leek cooked,Porre kogte,5.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,0.22
1298,452.0,5b0083866fd2dcf4a031b27e,5,Grönsaker. rotfrukter och svamp,136,Lök,733,Lök. purjo-,5b7bd6c84a40085c092071dc,4.0,False,0.15,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Purjolök kokt,Purreløk kokt,Leek cooked,Porre kogte,5.0,Danmark,Norge,Scandinavia,Sverige,0.22
1299,452.0,5b0083866fd2dcf4a031b27e,5,Grönsaker. rotfrukter och svamp,136,Lök,733,Lök. purjo-,,6.0,True,0.25,"Netherlands, Organic","Nederländerna, Ekologisk","Nederland, Økologisk","Holland, Økologisk",Nederländerna,42.0,RISE-1.5,Purjolök kokt,Purreløk kokt,Leek cooked,Porre kogte,5.0,Holland,Nederland,Netherlands,Nederländerna,0.22
1300,355.0,5b0083876fd2dcf4a031c29b,5,Grönsaker. rotfrukter och svamp,129,Kål och broccoli,765,Kål. röd-,5b7bd6c84a40085c09207056,0.0,True,0.23,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Rödkål,Rødkål,Red cabbage,Rødkål,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.23
1301,355.0,5b0083876fd2dcf4a031c29b,5,Grönsaker. rotfrukter och svamp,129,Kål och broccoli,765,Kål. röd-,5b7bd6c84a40085c09207058,2.0,False,0.35,"Switzerland, Conventional","Schweiz, Konventionell","Sveits, Konvensjonell","Schweiz, Konventionel",Schweiz,65.0,RISE-1.5,Rödkål,Rødkål,Red cabbage,Rødkål,1.0,Schweiz,Sveits,Switzerland,Schweiz,0.23
1302,355.0,5b0083876fd2dcf4a031c29b,5,Grönsaker. rotfrukter och svamp,129,Kål och broccoli,765,Kål. röd-,5b7bd6c84a40085c09207059,3.0,False,0.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Rödkål,Rødkål,Red cabbage,Rødkål,1.0,Danmark,Norge,Scandinavia,Sverige,0.23
1303,453.0,5b0083866fd2dcf4a031b24f,5,Grönsaker. rotfrukter och svamp,129,Kål och broccoli,765,Kål. röd-,5b7bd6c84a40085c092071dd,0.0,True,0.23,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Rödkål tillagad,Rødkål tilberedt,Red cabbage cooked,Rødkål kogt,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.23
1304,453.0,5b0083866fd2dcf4a031b24f,5,Grönsaker. rotfrukter och svamp,129,Kål och broccoli,765,Kål. röd-,5b7bd6c84a40085c092071df,2.0,False,0.35,"Switzerland, Conventional","Schweiz, Konventionell","Sveits, Konvensjonell","Schweiz, Konventionel",Schweiz,65.0,RISE-1.5,Rödkål tillagad,Rødkål tilberedt,Red cabbage cooked,Rødkål kogt,5.0,Schweiz,Sveits,Switzerland,Schweiz,0.23
1305,453.0,5b0083866fd2dcf4a031b24f,5,Grönsaker. rotfrukter och svamp,129,Kål och broccoli,765,Kål. röd-,5b7bd6c84a40085c092071e0,3.0,False,0.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Rödkål tillagad,Rødkål tilberedt,Red cabbage cooked,Rødkål kogt,5.0,Danmark,Norge,Scandinavia,Sverige,0.23
1306,500.0,5b0083876fd2dcf4a031b8d7,5,Grönsaker. rotfrukter och svamp,129,Kål och broccoli,765,Kål. röd-,5b7bd6c84a40085c0920727b,0.0,True,0.23,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Rödkål konserv,Rødkål hermetisert,Red cabbage canned,Rødkål dåse,4.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.23
1307,500.0,5b0083876fd2dcf4a031b8d7,5,Grönsaker. rotfrukter och svamp,129,Kål och broccoli,765,Kål. röd-,5b7bd6c84a40085c0920727d,2.0,False,0.35,"Switzerland, Conventional","Schweiz, Konventionell","Sveits, Konvensjonell","Schweiz, Konventionel",Schweiz,65.0,RISE-1.5,Rödkål konserv,Rødkål hermetisert,Red cabbage canned,Rødkål dåse,4.0,Schweiz,Sveits,Switzerland,Schweiz,0.23
1308,500.0,5b0083876fd2dcf4a031b8d7,5,Grönsaker. rotfrukter och svamp,129,Kål och broccoli,765,Kål. röd-,5b7bd6c84a40085c0920727e,3.0,False,0.07,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Rödkål konserv,Rødkål hermetisert,Red cabbage canned,Rødkål dåse,4.0,Danmark,Norge,Scandinavia,Sverige,0.23
1309,2160.0,5b0083876fd2dcf4a031b8d4,5,Grönsaker. rotfrukter och svamp,129,Kål och broccoli,765,Kål. röd-,5b7bd6c94a40085c09208568,0.0,True,0.23,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Rödkålssallad m äpple,Rødkålsalat med eple,Red cabbage salad with apple,Rødkålssalat med æble,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.23
1310,2160.0,5b0083876fd2dcf4a031b8d4,5,Grönsaker. rotfrukter och svamp,129,Kål och broccoli,765,Kål. röd-,5b7bd6c94a40085c0920856a,2.0,False,0.35,"Switzerland, Conventional","Schweiz, Konventionell","Sveits, Konvensjonell","Schweiz, Konventionel",Schweiz,65.0,RISE-1.5,Rödkålssallad m äpple,Rødkålsalat med eple,Red cabbage salad with apple,Rødkålssalat med æble,5.0,Schweiz,Sveits,Switzerland,Schweiz,0.23
